VD6(K1755+300),2019-01-01 09:10,90,105.2559967,7.91,0
VD6(K1755+300),2019-01-01 09:10,103,106.9710007,9,1
VD6(K1755+300),2019-01-01 09:15,99,110.211998,8,0
VD6(K1755+300),2019-01-01 09:15,100,108.5199966,8.52,1
VD6(K1755+300),2019-01-01 09:20,91,106.6259995,7.48,0
VD6(K1755+300),2019-01-01 09:20,119,109,10.09,1
VD6(K1755+300),2019-01-01 09:25,105,105.5999985,9.4,0
VD6(K1755+300),2019-01-01 09:25,118,110.0930023,10.17,1
VD6(K1755+300),2019-01-01 09:30,100,107.8799973,8.38,0
VD6(K1755+300),2019-01-01 09:30,88,111,7,1
VD6(K1755+300),2019-01-01 09:35,103,103.2330017,9.46,0
VD6(K1755+300),2019-01-01 09:35,104,112.0770035,8,1
VD6(K1755+300),2019-01-01 09:40,114,107.2630005,9.42,0
VD6(K1755+300),2019-01-01 09:40,98,112.4800034,7.52,1
VD6(K1755+300),2019-01-01 09:45,94,108.1060028,7.94,0
VD6(K1755+300),2019-01-01 09:45,114,106.4820023,10.03,1
VD6(K1755+300),2019-01-01 09:50,104,109.3170013,8.45,0
VD6(K1755+300),2019-01-01 09:50,123,109,10.49,1
VD6(K1755+300),2019-01-01 09:55,117,107.4869995,10,0
VD6(K1755+300),2019-01-01 09:55,116,109.8970032,9.1,1
VD6(K1755+300),2019-01-01 10:00,77,107.7139969,6.43,0
VD6(K1755+300),2019-01-01 10:00,113,109.1679993,10.27,1
VD6(K1755+300),2019-01-01 10:05,108,105.1389999,9.42,0
VD6(K1755+300),2019-01-01 10:05,105,108.3430023,8.66,1
VD6(K1755+300),2019-01-01 10:10,108,108.0559998,9.49,0
VD6(K1755+300),2019-01-01 10:10,119,111.4789963,9.5,1
VD6(K1755+300),2019-01-01 10:15,115,109.4169998,10,0
VD6(K1755+300),2019-01-01 10:15,134,111,10.48,1
VD6(K1755+300),2019-01-01 10:20,104,109.9329987,7.94,0
VD6(K1755+300),2019-01-01 10:20,135,108,10.49,1
VD6(K1755+300),2019-01-01 10:25,93,110.2900009,7.45,0
VD6(K1755+300),2019-01-01 10:25,128,111.4769974,9.51,1
